timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 11:09:47,mitm_proxy_i,20260505_110934,2,,891.580000,,959.180000,addr=11,,
2026-05-05 11:09:47,mitm_proxy_i,20260505_110934,3,,580.660000,,1176.380000,addr=12,,
2026-05-05 11:09:47,mitm_proxy_i,20260505_110934,4,,604.400000,,1152.120000,addr=13,,
2026-05-05 11:09:47,mitm_proxy_i,20260505_110934,5,,572.240000,,1062.020000,addr=14,,
2026-05-05 11:09:47,5,20260505_110934,1,1.030000,1072.340000,1.030000,1072.340000,1.033509,1,1
2026-05-05 11:09:47,5,20260505_110934,2,1.002000,959.180000,1.002000,959.180000,1.034609,1,1
2026-05-05 11:09:47,5,20260505_110934,3,0.987000,1176.380000,0.987000,1176.380000,1.028715,1,1
2026-05-05 11:09:47,5,20260505_110934,4,1.032000,1152.120000,1.032000,1152.120000,1.026675,1,1
2026-05-05 11:09:47,5,20260505_110934,5,1.036000,1062.020000,1.036000,1062.020000,1.028202,1,1
2026-05-05 11:09:51,mitm_proxy_i,20260505_110934,1,,183.740000,,969.960000,addr=10,,
2026-05-05 11:09:51,mitm_proxy_i,20260505_110934,2,,383.720000,,1128.960000,addr=11,,
2026-05-05 11:09:51,mitm_proxy_i,20260505_110934,3,,344.600000,,909.820000,addr=12,,
2026-05-05 11:09:51,mitm_proxy_i,20260505_110934,4,,379.720000,,1113.420000,addr=13,,
2026-05-05 11:09:51,mitm_proxy_i,20260505_110934,5,,425.060000,,1058.980000,addr=14,,
2026-05-05 11:09:51,6,20260505_110934,1,1.020000,969.960000,1.020000,969.960000,1.029583,1,1
2026-05-05 11:09:51,6,20260505_110934,2,0.972000,1128.960000,0.972000,1128.960000,1.029426,1,1
2026-05-05 11:09:51,6,20260505_110934,3,0.957000,909.820000,0.957000,909.820000,1.021256,1,1
2026-05-05 11:09:51,6,20260505_110934,4,0.960000,1113.420000,0.960000,1113.420000,1.016188,1,1
2026-05-05 11:09:51,6,20260505_110934,5,1.012000,1058.980000,1.012000,1058.980000,1.018110,1,1
2026-05-05 11:09:55,mitm_proxy_i,20260505_110934,1,,183.740000,,1152.880000,addr=10,,
2026-05-05 11:09:55,mitm_proxy_i,20260505_110934,2,,383.720000,,1267.760000,addr=11,,
2026-05-05 11:09:55,mitm_proxy_i,20260505_110934,3,,344.600000,,1118.260000,addr=12,,
2026-05-05 11:09:55,mitm_proxy_i,20260505_110934,4,,379.720000,,1202.220000,addr=13,,
2026-05-05 11:09:55,mitm_proxy_i,20260505_110934,5,,425.060000,,963.060000,addr=14,,
2026-05-05 11:09:55,7,20260505_110934,1,1.020000,1152.880000,1.020000,1152.880000,1.027940,1,1
2026-05-05 11:09:55,7,20260505_110934,2,0.972000,1267.760000,0.972000,1267.760000,1.025919,1,1
2026-05-05 11:09:55,7,20260505_110934,3,0.957000,1118.260000,0.957000,1118.260000,1.017452,1,1
2026-05-05 11:09:55,7,20260505_110934,4,0.960000,1202.220000,0.960000,1202.220000,1.010433,1,1
2026-05-05 11:09:55,7,20260505_110934,5,1.012000,963.060000,1.012000,963.060000,1.012518,1,1
2026-05-05 11:09:59,mitm_proxy_i,20260505_110934,1,,316.440000,,1089.400000,addr=10,,
2026-05-05 11:09:59,mitm_proxy_i,20260505_110934,2,,887.680000,,1243.800000,addr=11,,
2026-05-05 11:09:59,mitm_proxy_i,20260505_110934,3,,608.160000,,1069.140000,addr=12,,
2026-05-05 11:09:59,mitm_proxy_i,20260505_110934,4,,732.800000,,1045.480000,addr=13,,
2026-05-05 11:09:59,mitm_proxy_i,20260505_110934,5,,457.380000,,1175.200000,addr=14,,
2026-05-05 11:09:59,8,20260505_110934,1,0.987000,1089.400000,0.987000,1089.400000,1.025068,1,1
2026-05-05 11:09:59,8,20260505_110934,2,0.976000,1243.800000,0.976000,1243.800000,1.021427,1,1
2026-05-05 11:09:59,8,20260505_110934,3,1.014000,1069.140000,1.014000,1069.140000,1.012162,1,1
2026-05-05 11:09:59,8,20260505_110934,4,0.967000,1045.480000,0.967000,1045.480000,1.004035,1,1
2026-05-05 11:09:59,8,20260505_110934,5,0.966000,1175.200000,0.966000,1175.200000,1.006436,1,1
2026-05-05 11:10:03,mitm_proxy_i,20260505_110934,1,,610.820000,,1097.860000,addr=10,,
2026-05-05 11:10:03,mitm_proxy_i,20260505_110934,2,,670.940000,,1234.360000,addr=11,,
2026-05-05 11:10:03,mitm_proxy_i,20260505_110934,3,,719.780000,,1208.620000,addr=12,,
2026-05-05 11:10:03,mitm_proxy_i,20260505_110934,4,,181.960000,,1139.400000,addr=13,,
2026-05-05 11:10:03,mitm_proxy_i,20260505_110934,5,,363.480000,,952.040000,addr=14,,
2026-05-05 11:10:03,9,20260505_110934,1,1.048000,1097.860000,1.048000,1097.860000,1.024034,1,1
2026-05-05 11:10:03,9,20260505_110934,2,1.004000,1234.360000,1.004000,1234.360000,1.018674,1,1
2026-05-05 11:10:03,9,20260505_110934,3,1.034000,1208.620000,1.034000,1208.620000,1.008755,1,1
2026-05-05 11:10:03,9,20260505_110934,4,0.972000,1139.400000,0.972000,1139.400000,1.000126,1,1
2026-05-05 11:10:03,9,20260505_110934,5,0.981000,952.040000,0.981000,952.040000,1.002453,1,1
2026-05-05 11:10:07,mitm_proxy_i,20260505_110934,1,,897.720000,,1114.920000,addr=10,,
2026-05-05 11:10:07,mitm_proxy_i,20260505_110934,2,,378.340000,,1257.640000,addr=11,,
2026-05-05 11:10:07,mitm_proxy_i,20260505_110934,3,,447.380000,,1071.880000,addr=12,,
2026-05-05 11:10:07,mitm_proxy_i,20260505_110934,4,,482.540000,,935.420000,addr=13,,
2026-05-05 11:10:07,mitm_proxy_i,20260505_110934,5,,348.860000,,1041.860000,addr=14,,
2026-05-05 11:10:07,10,20260505_110934,1,0.971000,1114.920000,0.971000,1114.920000,1.022648,1,1
2026-05-05 11:10:07,10,20260505_110934,2,1.037000,1257.640000,1.037000,1257.640000,1.016049,1,1
2026-05-05 11:10:07,10,20260505_110934,3,1.014000,1071.880000,1.014000,1071.880000,1.005219,1,1
2026-05-05 11:10:07,10,20260505_110934,4,1.041000,935.420000,1.041000,935.420000,0.996626,1,1
2026-05-05 11:10:07,10,20260505_110934,5,0.976000,1041.860000,0.976000,1041.860000,0.999191,1,1
2026-05-05 11:10:11,mitm_proxy_i,20260505_110934,1,,350.800000,,928.500000,addr=10,,
2026-05-05 11:10:11,mitm_proxy_i,20260505_110934,2,,830.360000,,1185.520000,addr=11,,
2026-05-05 11:10:11,mitm_proxy_i,20260505_110934,3,,323.080000,,1207.260000,addr=12,,
2026-05-05 11:10:11,mitm_proxy_i,20260505_110934,4,,515.540000,,944.300000,addr=13,,
2026-05-05 11:10:11,mitm_proxy_i,20260505_110934,5,,196.520000,,1057.100000,addr=14,,
2026-05-05 11:10:11,11,20260505_110934,1,1.006000,928.500000,1.006000,928.500000,1.022380,1,1
2026-05-05 11:10:11,11,20260505_110934,2,1.008000,1185.520000,1.008000,1185.520000,1.014679,1,1
2026-05-05 11:10:11,11,20260505_110934,3,0.989000,1207.260000,0.989000,1207.260000,1.004226,1,1
2026-05-05 11:10:11,11,20260505_110934,4,1.049000,944.300000,1.049000,944.300000,0.995974,1,1
2026-05-05 11:10:11,11,20260505_110934,5,0.959000,1057.100000,0.959000,1057.100000,0.998445,1,1
2026-05-05 11:10:15,mitm_proxy_i,20260505_110934,1,,350.800000,,1095.660000,addr=10,,
2026-05-05 11:10:15,mitm_proxy_i,20260505_110934,2,,830.360000,,1203.100000,addr=11,,
2026-05-05 11:10:15,mitm_proxy_i,20260505_110934,3,,323.080000,,935.760000,addr=12,,
2026-05-05 11:10:15,mitm_proxy_i,20260505_110934,4,,515.540000,,908.540000,addr=13,,
2026-05-05 11:10:15,mitm_proxy_i,20260505_110934,5,,196.520000,,1188.200000,addr=14,,
2026-05-05 11:10:15,12,20260505_110934,1,1.006000,1095.660000,1.006000,1095.660000,1.023561,1,1
2026-05-05 11:10:15,12,20260505_110934,2,1.008000,1203.100000,1.008000,1203.100000,1.014713,1,1
2026-05-05 11:10:15,12,20260505_110934,3,0.989000,935.760000,0.989000,935.760000,1.004011,1,1
2026-05-05 11:10:15,12,20260505_110934,4,1.049000,908.540000,1.049000,908.540000,0.996083,1,1
2026-05-05 11:10:15,12,20260505_110934,5,0.959000,1188.200000,0.959000,1188.200000,0.998521,1,1
2026-05-05 11:10:19,mitm_proxy_i,20260505_110934,1,,656.780000,,1043.680000,addr=10,,
2026-05-05 11:10:19,mitm_proxy_i,20260505_110934,2,,461.100000,,1146.660000,addr=11,,
2026-05-05 11:10:19,mitm_proxy_i,20260505_110934,3,,463.880000,,1241.160000,addr=12,,
2026-05-05 11:10:19,mitm_proxy_i,20260505_110934,4,,529.860000,,943.400000,addr=13,,
2026-05-05 11:10:19,13,20260505_110934,1,0.960000,1043.680000,0.960000,1043.680000,1.022896,1,1
2026-05-05 11:10:19,13,20260505_110934,2,1.029000,1146.660000,1.029000,1146.660000,1.014849,1,1
2026-05-05 11:10:19,13,20260505_110934,3,0.956000,1241.160000,0.956000,1241.160000,1.004658,1,1
2026-05-05 11:10:19,13,20260505_110934,4,1.049000,943.400000,1.049000,943.400000,0.996159,1,1
2026-05-05 11:10:19,13,20260505_110934,5,0.959000,1188.200000,0.959000,1188.200000,0.998414,1,1
2026-05-05 11:10:20,mitm_proxy_i,20260505_110934,5,,772.720000,,1163.940000,addr=14,,
2026-05-05 11:10:23,14,20260505_110934,1,0.960000,1043.680000,0.960000,1043.680000,1.023246,1,1
2026-05-05 11:10:23,14,20260505_110934,2,1.029000,1146.660000,1.029000,1146.660000,1.014474,1,1
2026-05-05 11:10:23,14,20260505_110934,3,0.956000,1241.160000,0.956000,1241.160000,1.003543,1,1
2026-05-05 11:10:23,14,20260505_110934,4,1.049000,943.400000,1.049000,943.400000,0.994916,1,1
2026-05-05 11:10:23,14,20260505_110934,5,1.047000,1163.940000,1.047000,1163.940000,0.997133,1,1
2026-05-05 11:10:24,mitm_proxy_i,20260505_110934,1,,738.360000,,1244.160000,addr=10,,
2026-05-05 11:10:24,mitm_proxy_i,20260505_110934,2,,552.100000,,1192.800000,addr=11,,
2026-05-05 11:10:24,mitm_proxy_i,20260505_110934,3,,656.780000,,970.480000,addr=12,,
2026-05-05 11:10:24,mitm_proxy_i,20260505_110934,4,,503.740000,,1182.380000,addr=13,,
2026-05-05 11:10:24,mitm_proxy_i,20260505_110934,5,,884.180000,,1034.920000,addr=14,,
2026-05-05 11:10:28,15,20260505_110934,1,0.951000,1244.160000,0.951000,1244.160000,1.023426,1,1
2026-05-05 11:10:28,15,20260505_110934,2,1.018000,1192.800000,1.018000,1192.800000,1.014017,1,1
2026-05-05 11:10:28,15,20260505_110934,3,0.976000,970.480000,0.976000,970.480000,1.002383,1,1
2026-05-05 11:10:28,15,20260505_110934,4,0.961000,1182.380000,0.961000,1182.380000,0.993374,1,1
2026-05-05 11:10:28,15,20260505_110934,5,0.995000,1034.920000,0.995000,1034.920000,0.995519,1,1
2026-05-05 11:10:28,mitm_proxy_i,20260505_110934,1,,340.640000,,1202.800000,addr=10,,
2026-05-05 11:10:28,mitm_proxy_i,20260505_110934,2,,288.800000,,1190.760000,addr=11,,
2026-05-05 11:10:28,mitm_proxy_i,20260505_110934,3,,784.200000,,1205.260000,addr=12,,
2026-05-05 11:10:28,mitm_proxy_i,20260505_110934,4,,653.080000,,953.820000,addr=13,,
2026-05-05 11:10:28,mitm_proxy_i,20260505_110934,5,,266.220000,,988.800000,addr=14,,
2026-05-05 11:10:32,16,20260505_110934,1,1.037000,1202.800000,1.037000,1202.800000,1.022025,1,1
2026-05-05 11:10:32,16,20260505_110934,2,1.000000,1190.760000,1.000000,1190.760000,1.013781,1,1
2026-05-05 11:10:32,16,20260505_110934,3,1.041000,1205.260000,1.041000,1205.260000,1.002502,1,1
2026-05-05 11:10:32,16,20260505_110934,4,0.979000,953.820000,0.979000,953.820000,0.992590,1,1
2026-05-05 11:10:32,16,20260505_110934,5,1.010000,988.800000,1.010000,988.800000,0.994983,1,1
2026-05-05 11:10:32,mitm_proxy_i,20260505_110934,1,,549.540000,,947.020000,addr=10,,
2026-05-05 11:10:32,mitm_proxy_i,20260505_110934,2,,541.980000,,1021.120000,addr=11,,
2026-05-05 11:10:32,mitm_proxy_i,20260505_110934,3,,420.820000,,1009.600000,addr=12,,
2026-05-05 11:10:32,mitm_proxy_i,20260505_110934,4,,904.720000,,914.940000,addr=13,,
2026-05-05 11:10:32,mitm_proxy_i,20260505_110934,5,,758.200000,,1086.320000,addr=14,,
2026-05-05 11:10:36,17,20260505_110934,1,1.026000,947.020000,1.026000,947.020000,1.020573,1,1
2026-05-05 11:10:36,17,20260505_110934,2,1.027000,1021.120000,1.027000,1021.120000,1.013296,1,1
2026-05-05 11:10:36,17,20260505_110934,3,0.950000,1009.600000,0.950000,1009.600000,1.001718,1,1
2026-05-05 11:10:36,17,20260505_110934,4,0.951000,914.940000,0.951000,914.940000,0.992924,1,1
2026-05-05 11:10:36,17,20260505_110934,5,1.037000,1086.320000,1.037000,1086.320000,0.995248,1,1
2026-05-05 11:10:36,mitm_proxy_i,20260505_110934,1,,200.600000,,1253.580000,addr=10,,
2026-05-05 11:10:36,mitm_proxy_i,20260505_110934,2,,842.980000,,1079.500000,addr=11,,
2026-05-05 11:10:36,mitm_proxy_i,20260505_110934,3,,545.860000,,1000.700000,addr=12,,
2026-05-05 11:10:36,mitm_proxy_i,20260505_110934,4,,765.700000,,1211.240000,addr=13,,
2026-05-05 11:10:36,mitm_proxy_i,20260505_110934,5,,244.000000,,957.680000,addr=14,,
2026-05-05 11:10:40,18,20260505_110934,1,0.980000,1253.580000,0.980000,1253.580000,1.022312,1,1
2026-05-05 11:10:40,18,20260505_110934,2,1.037000,1079.500000,1.037000,1079.500000,1.015895,1,1
2026-05-05 11:10:40,18,20260505_110934,3,0.958000,1000.700000,0.958000,1000.700000,1.005190,1,1
2026-05-05 11:10:40,18,20260505_110934,4,0.956000,1211.240000,0.956000,1211.240000,0.996686,1,1
2026-05-05 11:10:40,18,20260505_110934,5,1.026000,957.680000,1.026000,957.680000,0.998744,1,1
2026-05-05 11:10:40,mitm_proxy_i,20260505_110934,1,,200.600000,,926.200000,addr=10,,
2026-05-05 11:10:40,mitm_proxy_i,20260505_110934,2,,842.980000,,1087.500000,addr=11,,
2026-05-05 11:10:40,mitm_proxy_i,20260505_110934,3,,545.860000,,1002.160000,addr=12,,
2026-05-05 11:10:40,mitm_proxy_i,20260505_110934,4,,765.700000,,1154.180000,addr=13,,
2026-05-05 11:10:40,mitm_proxy_i,20260505_110934,5,,244.000000,,1062.360000,addr=14,,
2026-05-05 11:10:44,19,20260505_110934,1,0.980000,926.200000,0.980000,926.200000,1.020981,1,1
2026-05-05 11:10:44,19,20260505_110934,2,1.037000,1087.500000,1.037000,1087.500000,1.015711,1,1
2026-05-05 11:10:44,19,20260505_110934,3,0.958000,1002.160000,0.958000,1002.160000,1.004854,1,1
2026-05-05 11:10:44,19,20260505_110934,4,0.956000,1154.180000,0.956000,1154.180000,0.995223,1,1
2026-05-05 11:10:44,19,20260505_110934,5,1.026000,1062.360000,1.026000,1062.360000,0.997608,1,1
2026-05-05 11:10:44,mitm_proxy_i,20260505_110934,1,,573.340000,,905.760000,addr=10,,
2026-05-05 11:10:44,mitm_proxy_i,20260505_110934,2,,837.700000,,1130.920000,addr=11,,
2026-05-05 11:10:44,mitm_proxy_i,20260505_110934,3,,316.540000,,1132.440000,addr=12,,
2026-05-05 11:10:44,mitm_proxy_i,20260505_110934,4,,706.540000,,1027.980000,addr=13,,
2026-05-05 11:10:44,mitm_proxy_i,20260505_110934,5,,402.340000,,974.500000,addr=14,,
2026-05-05 11:10:48,20,20260505_110934,1,0.997000,905.760000,0.997000,905.760000,1.020981,1,1
2026-05-05 11:10:48,20,20260505_110934,2,0.976000,1130.920000,0.976000,1130.920000,1.015711,1,1
2026-05-05 11:10:48,20,20260505_110934,3,0.992000,1132.440000,0.992000,1132.440000,1.004854,1,1
2026-05-05 11:10:48,20,20260505_110934,4,1.002000,1027.980000,1.002000,1027.980000,0.995223,1,1
2026-05-05 11:10:48,20,20260505_110934,5,0.970000,974.500000,0.970000,974.500000,0.997608,1,1
2026-05-05 11:10:48,mitm_proxy_i,20260505_110934,1,,617.660000,,1094.960000,addr=10,,
2026-05-05 11:10:48,mitm_proxy_i,20260505_110934,2,,550.740000,,1086.180000,addr=11,,
2026-05-05 11:10:48,mitm_proxy_i,20260505_110934,3,,336.700000,,1207.740000,addr=12,,
2026-05-05 11:10:48,mitm_proxy_i,20260505_110934,4,,611.160000,,1088.940000,addr=13,,
2026-05-05 11:10:48,mitm_proxy_i,20260505_110934,5,,329.420000,,1276.500000,addr=14,,
2026-05-05 11:10:52,21,20260505_110934,1,1.049000,1094.960000,1.049000,1094.960000,1.022938,1,1
2026-05-05 11:10:52,21,20260505_110934,2,0.993000,1086.180000,0.993000,1086.180000,1.016282,1,1
2026-05-05 11:10:52,21,20260505_110934,3,0.962000,1207.740000,0.962000,1207.740000,1.005531,1,1
2026-05-05 11:10:52,21,20260505_110934,4,0.983000,1088.940000,0.983000,1088.940000,0.995365,1,1
2026-05-05 11:10:52,21,20260505_110934,5,0.973000,1276.500000,0.973000,1276.500000,0.997823,1,1
2026-05-05 11:10:52,mitm_proxy_i,20260505_110934,1,,662.360000,,1014.660000,addr=10,,
2026-05-05 11:10:52,mitm_proxy_i,20260505_110934,2,,866.680000,,1106.900000,addr=11,,
2026-05-05 11:10:52,mitm_proxy_i,20260505_110934,3,,199.420000,,1141.800000,addr=12,,
2026-05-05 11:10:52,mitm_proxy_i,20260505_110934,4,,680.660000,,928.060000,addr=13,,
2026-05-05 11:10:52,mitm_proxy_i,20260505_110934,5,,260.920000,,922.340000,addr=14,,
2026-05-05 11:10:56,22,20260505_110934,1,0.957000,1014.660000,0.957000,1014.660000,1.022734,1,1
2026-05-05 11:10:56,22,20260505_110934,2,0.972000,1106.900000,0.972000,1106.900000,1.015946,1,1
2026-05-05 11:10:56,22,20260505_110934,3,1.035000,1141.800000,1.035000,1141.800000,1.004200,1,1
2026-05-05 11:10:56,22,20260505_110934,4,0.973000,928.060000,0.973000,928.060000,0.993622,1,1
2026-05-05 11:10:56,22,20260505_110934,5,0.971000,922.340000,0.971000,922.340000,0.996008,1,1
2026-05-05 11:10:56,mitm_proxy_i,20260505_110934,1,,563.580000,,1159.180000,addr=10,,
2026-05-05 11:10:56,mitm_proxy_i,20260505_110934,2,,753.100000,,1253.140000,addr=11,,
2026-05-05 11:10:56,mitm_proxy_i,20260505_110934,3,,288.880000,,1153.340000,addr=12,,
2026-05-05 11:10:56,mitm_proxy_i,20260505_110934,4,,501.560000,,1213.260000,addr=13,,
2026-05-05 11:10:56,mitm_proxy_i,20260505_110934,5,,512.700000,,1229.720000,addr=14,,
2026-05-05 11:11:00,23,20260505_110934,1,1.043000,1159.180000,1.043000,1159.180000,1.023696,1,1
2026-05-05 11:11:00,23,20260505_110934,2,0.997000,1253.140000,0.997000,1253.140000,1.017058,1,1
2026-05-05 11:11:00,23,20260505_110934,3,1.030000,1153.340000,1.030000,1153.340000,1.005923,1,1
2026-05-05 11:11:00,23,20260505_110934,4,0.959000,1213.260000,0.959000,1213.260000,0.997274,1,1
2026-05-05 11:11:00,23,20260505_110934,5,0.992000,1229.720000,0.992000,1229.720000,0.999592,1,1
2026-05-05 11:11:00,mitm_proxy_i,20260505_110934,1,,563.580000,,1168.400000,addr=10,,
2026-05-05 11:11:00,mitm_proxy_i,20260505_110934,2,,753.100000,,919.560000,addr=11,,
2026-05-05 11:11:00,mitm_proxy_i,20260505_110934,3,,288.880000,,904.860000,addr=12,,
2026-05-05 11:11:00,mitm_proxy_i,20260505_110934,4,,501.560000,,970.640000,addr=13,,
2026-05-05 11:11:00,mitm_proxy_i,20260505_110934,5,,512.700000,,1025.440000,addr=14,,
2026-05-05 11:11:04,24,20260505_110934,1,1.043000,1168.400000,1.043000,1168.400000,1.021722,1,1
2026-05-05 11:11:04,24,20260505_110934,2,0.997000,919.560000,0.997000,919.560000,1.013990,1,1
2026-05-05 11:11:04,24,20260505_110934,3,1.030000,904.860000,1.030000,904.860000,1.001543,1,1
2026-05-05 11:11:04,24,20260505_110934,4,0.959000,970.640000,0.959000,970.640000,0.991376,1,1
2026-05-05 11:11:04,24,20260505_110934,5,0.992000,1025.440000,0.992000,1025.440000,0.993839,1,1
2026-05-05 11:11:04,mitm_proxy_i,20260505_110934,1,,651.260000,,1162.260000,addr=10,,
2026-05-05 11:11:04,mitm_proxy_i,20260505_110934,2,,217.100000,,930.840000,addr=11,,
2026-05-05 11:11:04,mitm_proxy_i,20260505_110934,3,,415.400000,,1004.160000,addr=12,,
2026-05-05 11:11:04,mitm_proxy_i,20260505_110934,4,,330.260000,,1083.260000,addr=13,,
2026-05-05 11:11:04,mitm_proxy_i,20260505_110934,5,,510.560000,,906.160000,addr=14,,
2026-05-05 11:11:08,25,20260505_110934,1,1.022000,1162.260000,1.022000,1162.260000,1.021005,1,1
2026-05-05 11:11:08,25,20260505_110934,2,1.048000,930.840000,1.048000,930.840000,1.016963,1,1
2026-05-05 11:11:08,25,20260505_110934,3,0.990000,1004.160000,0.990000,1004.160000,1.005422,1,1
2026-05-05 11:11:08,25,20260505_110934,4,1.036000,1083.260000,1.036000,1083.260000,0.995722,1,1
2026-05-05 11:11:08,25,20260505_110934,5,0.969000,906.160000,0.969000,906.160000,0.998003,1,1
2026-05-05 11:11:08,mitm_proxy_i,20260505_110934,1,,367.880000,,1110.600000,addr=10,,
2026-05-05 11:11:08,mitm_proxy_i,20260505_110934,2,,878.780000,,1135.520000,addr=11,,
2026-05-05 11:11:08,mitm_proxy_i,20260505_110934,3,,814.200000,,1016.720000,addr=12,,
2026-05-05 11:11:08,mitm_proxy_i,20260505_110934,4,,190.180000,,1024.540000,addr=13,,
2026-05-05 11:11:08,mitm_proxy_i,20260505_110934,5,,752.660000,,985.700000,addr=14,,
2026-05-05 11:11:12,26,20260505_110934,1,0.992000,1110.600000,0.992000,1110.600000,1.020682,1,1
2026-05-05 11:11:12,26,20260505_110934,2,0.974000,1135.520000,0.974000,1135.520000,1.017984,1,1
2026-05-05 11:11:12,26,20260505_110934,3,0.994000,1016.720000,0.994000,1016.720000,1.006637,1,1
2026-05-05 11:11:12,26,20260505_110934,4,1.004000,1024.540000,1.004000,1024.540000,0.996786,1,1
2026-05-05 11:11:12,26,20260505_110934,5,1.049000,985.700000,1.049000,985.700000,0.999319,1,1
2026-05-05 11:11:12,mitm_proxy_i,20260505_110934,1,,820.660000,,1066.000000,addr=10,,
2026-05-05 11:11:12,mitm_proxy_i,20260505_110934,2,,269.980000,,1184.380000,addr=11,,
2026-05-05 11:11:12,mitm_proxy_i,20260505_110934,3,,316.040000,,1029.420000,addr=12,,
2026-05-05 11:11:12,mitm_proxy_i,20260505_110934,4,,199.240000,,1039.180000,addr=13,,
2026-05-05 11:11:12,mitm_proxy_i,20260505_110934,5,,915.200000,,991.540000,addr=14,,
2026-05-05 11:11:16,27,20260505_110934,1,1.046000,1066.000000,1.046000,1066.000000,1.021099,1,1
2026-05-05 11:11:16,27,20260505_110934,2,1.034000,1184.380000,1.034000,1184.380000,1.017627,1,1
2026-05-05 11:11:16,27,20260505_110934,3,0.998000,1029.420000,0.998000,1029.420000,1.006542,1,1
2026-05-05 11:11:16,27,20260505_110934,4,0.990000,1039.180000,0.990000,1039.180000,0.996776,1,1
2026-05-05 11:11:16,27,20260505_110934,5,0.987000,991.540000,0.987000,991.540000,0.999263,1,1
2026-05-05 11:11:16,mitm_proxy_i,20260505_110934,1,,768.660000,,1039.940000,addr=10,,
2026-05-05 11:11:16,mitm_proxy_i,20260505_110934,2,,477.360000,,1226.940000,addr=11,,
2026-05-05 11:11:17,mitm_proxy_i,20260505_110934,3,,871.960000,,1158.480000,addr=12,,
2026-05-05 11:11:17,mitm_proxy_i,20260505_110934,4,,696.640000,,963.060000,addr=13,,
2026-05-05 11:11:17,mitm_proxy_i,20260505_110934,5,,392.420000,,952.140000,addr=14,,
2026-05-05 11:11:20,28,20260505_110934,1,0.976000,1039.940000,0.976000,1039.940000,1.021171,1,1
2026-05-05 11:11:20,28,20260505_110934,2,0.995000,1226.940000,0.995000,1226.940000,1.016440,1,1
2026-05-05 11:11:20,28,20260505_110934,3,1.045000,1158.480000,1.045000,1158.480000,1.005804,1,1
2026-05-05 11:11:20,28,20260505_110934,4,1.004000,963.060000,1.004000,963.060000,0.996415,1,1
2026-05-05 11:11:20,28,20260505_110934,5,0.965000,952.140000,0.965000,952.140000,0.998920,1,1
2026-05-05 11:11:21,mitm_proxy_i,20260505_110934,1,,768.660000,,1154.680000,addr=10,,
