timestamp,run_id,phase,source,event,bus,v_raw,i_raw,v_final,i_final,v_dt,breaker_cmd,breaker_fb,ttl,client,detail
2026-05-02 14:37:03,no_attack,pre_attack,h2,original_sample,3,1.045000,391.400000,1.045000,391.400000,,1,,,,
2026-05-02 14:37:03,no_attack,pre_attack,h2,original_sample,4,0.959000,235.920000,0.959000,235.920000,,1,,,,
2026-05-02 14:37:03,no_attack,pre_attack,h2,original_sample,5,1.034000,592.460000,1.034000,592.460000,,1,,,,
2026-05-02 14:37:07,no_attack,pre_attack,h2,original_sample,1,1.030000,688.040000,1.030000,688.040000,,1,,,,
2026-05-02 14:37:07,no_attack,pre_attack,h2,original_sample,2,1.003000,891.580000,1.003000,891.580000,,1,,,,
2026-05-02 14:37:07,no_attack,pre_attack,h2,original_sample,3,0.987000,580.680000,0.987000,580.680000,,1,,,,
2026-05-02 14:37:07,no_attack,pre_attack,h2,original_sample,4,1.032000,604.420000,1.032000,604.420000,,1,,,,
2026-05-02 14:37:07,no_attack,pre_attack,h2,original_sample,5,1.036000,572.240000,1.036000,572.240000,,1,,,,
2026-05-02 14:37:12,no_attack,pre_attack,h2,original_sample,1,1.020000,183.740000,1.020000,183.740000,,1,,,,
2026-05-02 14:37:12,no_attack,pre_attack,h2,original_sample,2,0.972000,383.720000,0.972000,383.720000,,1,,,,
2026-05-02 14:37:12,no_attack,pre_attack,h2,original_sample,3,0.957000,344.600000,0.957000,344.600000,,1,,,,
2026-05-02 14:37:12,no_attack,pre_attack,h2,original_sample,4,0.960000,379.720000,0.960000,379.720000,,1,,,,
2026-05-02 14:37:12,no_attack,pre_attack,h2,original_sample,5,1.013000,425.060000,1.013000,425.060000,,1,,,,
2026-05-02 14:37:16,no_attack,pre_attack,h2,original_sample,1,0.987000,316.460000,0.987000,316.460000,,1,,,,
2026-05-02 14:37:16,no_attack,pre_attack,h2,original_sample,2,0.976000,887.680000,0.976000,887.680000,,1,,,,
2026-05-02 14:37:16,no_attack,pre_attack,h2,original_sample,3,1.014000,608.180000,1.014000,608.180000,,1,,,,
2026-05-02 14:37:16,no_attack,pre_attack,h2,original_sample,4,0.967000,732.800000,0.967000,732.800000,,1,,,,
2026-05-02 14:37:16,no_attack,pre_attack,h2,original_sample,5,0.966000,457.380000,0.966000,457.380000,,1,,,,
2026-05-02 14:37:20,no_attack,pre_attack,h2,original_sample,1,1.048000,610.820000,1.048000,610.820000,,1,,,,
2026-05-02 14:37:20,no_attack,pre_attack,h2,original_sample,2,1.005000,670.940000,1.005000,670.940000,,1,,,,
2026-05-02 14:37:20,no_attack,pre_attack,h2,original_sample,3,1.034000,719.780000,1.034000,719.780000,,1,,,,
2026-05-02 14:37:20,no_attack,pre_attack,h2,original_sample,4,0.972000,181.960000,0.972000,181.960000,,1,,,,
2026-05-02 14:37:20,no_attack,pre_attack,h2,original_sample,5,0.981000,363.480000,0.981000,363.480000,,1,,,,
2026-05-02 14:37:24,no_attack,pre_attack,h2,original_sample,1,1.048000,610.820000,1.048000,610.820000,,1,,,,
2026-05-02 14:37:24,no_attack,pre_attack,h2,original_sample,2,1.005000,670.940000,1.005000,670.940000,,1,,,,
2026-05-02 14:37:24,no_attack,pre_attack,h2,original_sample,3,1.034000,719.780000,1.034000,719.780000,,1,,,,
2026-05-02 14:37:24,no_attack,pre_attack,h2,original_sample,4,0.972000,181.960000,0.972000,181.960000,,1,,,,
2026-05-02 14:37:24,no_attack,pre_attack,h2,original_sample,5,0.981000,363.480000,0.981000,363.480000,,1,,,,
2026-05-02 14:37:28,no_attack,pre_attack,h2,original_sample,1,0.971000,897.720000,0.971000,897.720000,,1,,,,
2026-05-02 14:37:28,no_attack,pre_attack,h2,original_sample,2,1.037000,378.340000,1.037000,378.340000,,1,,,,
2026-05-02 14:37:28,no_attack,pre_attack,h2,original_sample,3,1.015000,447.380000,1.015000,447.380000,,1,,,,
2026-05-02 14:37:28,no_attack,pre_attack,h2,original_sample,4,1.041000,482.540000,1.041000,482.540000,,1,,,,
2026-05-02 14:37:28,no_attack,pre_attack,h2,original_sample,5,0.976000,348.860000,0.976000,348.860000,,1,,,,
2026-05-02 14:37:32,no_attack,pre_attack,h2,original_sample,1,1.006000,350.800000,1.006000,350.800000,,1,,,,
2026-05-02 14:37:32,no_attack,pre_attack,h2,original_sample,2,1.008000,830.360000,1.008000,830.360000,,1,,,,
2026-05-02 14:37:32,no_attack,pre_attack,h2,original_sample,3,0.989000,323.080000,0.989000,323.080000,,1,,,,
2026-05-02 14:37:32,no_attack,pre_attack,h2,original_sample,4,1.049000,515.540000,1.049000,515.540000,,1,,,,
2026-05-02 14:37:32,no_attack,pre_attack,h2,original_sample,5,0.959000,196.520000,0.959000,196.520000,,1,,,,
2026-05-02 14:37:36,no_attack,pre_attack,h2,original_sample,1,0.960000,656.780000,0.960000,656.780000,,1,,,,
2026-05-02 14:37:36,no_attack,pre_attack,h2,original_sample,2,1.029000,461.100000,1.029000,461.100000,,1,,,,
2026-05-02 14:37:36,no_attack,pre_attack,h2,original_sample,3,0.956000,463.880000,0.956000,463.880000,,1,,,,
2026-05-02 14:37:36,no_attack,pre_attack,h2,original_sample,4,1.049000,529.860000,1.049000,529.860000,,1,,,,
2026-05-02 14:37:36,no_attack,pre_attack,h2,original_sample,5,1.047000,772.720000,1.047000,772.720000,,1,,,,
2026-05-02 14:37:41,no_attack,pre_attack,h2,original_sample,1,0.951000,738.360000,0.951000,738.360000,,1,,,,
2026-05-02 14:37:41,no_attack,pre_attack,h2,original_sample,2,1.018000,552.100000,1.018000,552.100000,,1,,,,
2026-05-02 14:37:41,no_attack,pre_attack,h2,original_sample,3,0.976000,656.780000,0.976000,656.780000,,1,,,,
2026-05-02 14:37:41,no_attack,pre_attack,h2,original_sample,4,0.961000,503.740000,0.961000,503.740000,,1,,,,
2026-05-02 14:37:41,no_attack,pre_attack,h2,original_sample,5,0.995000,884.180000,0.995000,884.180000,,1,,,,
2026-05-02 14:37:45,no_attack,pre_attack,h2,original_sample,1,0.951000,738.360000,0.951000,738.360000,,1,,,,
2026-05-02 14:37:45,no_attack,pre_attack,h2,original_sample,2,1.018000,552.100000,1.018000,552.100000,,1,,,,
2026-05-02 14:37:45,no_attack,pre_attack,h2,original_sample,3,1.041000,784.200000,1.041000,784.200000,,1,,,,
2026-05-02 14:37:45,no_attack,pre_attack,h2,original_sample,4,0.979000,653.080000,0.979000,653.080000,,1,,,,
2026-05-02 14:37:45,no_attack,pre_attack,h2,original_sample,5,1.010000,266.220000,1.010000,266.220000,,1,,,,
2026-05-02 14:37:49,no_attack,pre_attack,h2,original_sample,1,1.037000,340.640000,1.037000,340.640000,,1,,,,
2026-05-02 14:37:49,no_attack,pre_attack,h2,original_sample,2,1.000000,288.800000,1.000000,288.800000,,1,,,,
2026-05-02 14:37:49,no_attack,pre_attack,h2,original_sample,3,1.041000,784.200000,1.041000,784.200000,,1,,,,
2026-05-02 14:37:49,no_attack,pre_attack,h2,original_sample,4,0.979000,653.080000,0.979000,653.080000,,1,,,,
2026-05-02 14:37:49,no_attack,pre_attack,h2,original_sample,5,1.010000,266.220000,1.010000,266.220000,,1,,,,
2026-05-02 14:37:53,no_attack,pre_attack,h2,original_sample,1,1.026000,549.540000,1.026000,549.540000,,1,,,,
2026-05-02 14:37:53,no_attack,pre_attack,h2,original_sample,2,1.027000,541.980000,1.027000,541.980000,,1,,,,
2026-05-02 14:37:53,no_attack,pre_attack,h2,original_sample,3,0.950000,420.820000,0.950000,420.820000,,1,,,,
2026-05-02 14:37:53,no_attack,pre_attack,h2,original_sample,4,0.951000,904.720000,0.951000,904.720000,,1,,,,
2026-05-02 14:37:53,no_attack,pre_attack,h2,original_sample,5,1.037000,758.200000,1.037000,758.200000,,1,,,,
2026-05-02 14:37:58,no_attack,pre_attack,h2,original_sample,1,0.980000,200.600000,0.980000,200.600000,,1,,,,
2026-05-02 14:37:58,no_attack,pre_attack,h2,original_sample,2,1.037000,842.980000,1.037000,842.980000,,1,,,,
2026-05-02 14:37:58,no_attack,pre_attack,h2,original_sample,3,0.958000,545.860000,0.958000,545.860000,,1,,,,
2026-05-02 14:37:58,no_attack,pre_attack,h2,original_sample,4,0.956000,765.700000,0.956000,765.700000,,1,,,,
2026-05-02 14:37:58,no_attack,pre_attack,h2,original_sample,5,1.026000,244.000000,1.026000,244.000000,,1,,,,
2026-05-02 14:38:02,no_attack,pre_attack,h2,original_sample,1,0.997000,573.340000,0.997000,573.340000,,1,,,,
2026-05-02 14:38:02,no_attack,pre_attack,h2,original_sample,2,0.976000,837.700000,0.976000,837.700000,,1,,,,
2026-05-02 14:38:02,no_attack,pre_attack,h2,original_sample,3,0.992000,316.540000,0.992000,316.540000,,1,,,,
2026-05-02 14:38:02,no_attack,pre_attack,h2,original_sample,4,1.003000,706.540000,1.003000,706.540000,,1,,,,
2026-05-02 14:38:02,no_attack,pre_attack,h2,original_sample,5,0.970000,402.340000,0.970000,402.340000,,1,,,,
2026-05-02 14:38:06,no_attack,pre_attack,h2,original_sample,1,1.049000,617.680000,1.049000,617.680000,,1,,,,
2026-05-02 14:38:06,no_attack,pre_attack,h2,original_sample,2,0.993000,550.740000,0.993000,550.740000,,1,,,,
2026-05-02 14:38:06,no_attack,pre_attack,h2,original_sample,3,0.962000,336.700000,0.962000,336.700000,,1,,,,
2026-05-02 14:38:06,no_attack,pre_attack,h2,original_sample,4,0.983000,611.180000,0.983000,611.180000,,1,,,,
2026-05-02 14:38:06,no_attack,pre_attack,h2,original_sample,5,0.973000,329.420000,0.973000,329.420000,,1,,,,
2026-05-02 14:38:10,no_attack,pre_attack,h2,original_sample,1,0.957000,662.360000,0.957000,662.360000,,1,,,,
2026-05-02 14:38:10,no_attack,pre_attack,h2,original_sample,2,0.972000,866.680000,0.972000,866.680000,,1,,,,
2026-05-02 14:38:10,no_attack,pre_attack,h2,original_sample,3,1.035000,199.420000,1.035000,199.420000,,1,,,,
2026-05-02 14:38:10,no_attack,pre_attack,h2,original_sample,4,0.973000,680.660000,0.973000,680.660000,,1,,,,
2026-05-02 14:38:10,no_attack,pre_attack,h2,original_sample,5,0.971000,260.920000,0.971000,260.920000,,1,,,,
2026-05-02 14:38:14,no_attack,pre_attack,h2,original_sample,1,0.957000,662.360000,0.957000,662.360000,,1,,,,
2026-05-02 14:38:14,no_attack,pre_attack,h2,original_sample,2,0.972000,866.680000,0.972000,866.680000,,1,,,,
2026-05-02 14:38:14,no_attack,pre_attack,h2,original_sample,3,1.035000,199.420000,1.035000,199.420000,,1,,,,
2026-05-02 14:38:14,no_attack,pre_attack,h2,original_sample,4,0.973000,680.660000,0.973000,680.660000,,1,,,,
2026-05-02 14:38:14,no_attack,pre_attack,h2,original_sample,5,0.971000,260.920000,0.971000,260.920000,,1,,,,
2026-05-02 14:38:19,no_attack,pre_attack,h2,original_sample,1,1.043000,563.580000,1.043000,563.580000,,1,,,,
2026-05-02 14:38:19,no_attack,pre_attack,h2,original_sample,2,0.997000,753.100000,0.997000,753.100000,,1,,,,
2026-05-02 14:38:19,no_attack,pre_attack,h2,original_sample,3,1.030000,288.900000,1.030000,288.900000,,1,,,,
2026-05-02 14:38:19,no_attack,pre_attack,h2,original_sample,4,0.959000,501.560000,0.959000,501.560000,,1,,,,
2026-05-02 14:38:19,no_attack,pre_attack,h2,original_sample,5,0.992000,512.700000,0.992000,512.700000,,1,,,,
2026-05-02 14:38:23,no_attack,pre_attack,h2,original_sample,1,1.022000,651.260000,1.022000,651.260000,,1,,,,
2026-05-02 14:38:23,no_attack,pre_attack,h2,original_sample,2,1.048000,217.100000,1.048000,217.100000,,1,,,,
2026-05-02 14:38:23,no_attack,pre_attack,h2,original_sample,3,0.990000,415.400000,0.990000,415.400000,,1,,,,
2026-05-02 14:38:23,no_attack,pre_attack,h2,original_sample,4,1.036000,330.260000,1.036000,330.260000,,1,,,,
2026-05-02 14:38:23,no_attack,pre_attack,h2,original_sample,5,0.969000,510.560000,0.969000,510.560000,,1,,,,
2026-05-02 14:38:27,no_attack,pre_attack,h2,original_sample,1,0.992000,367.880000,0.992000,367.880000,,1,,,,
2026-05-02 14:38:27,no_attack,pre_attack,h2,original_sample,2,0.974000,878.780000,0.974000,878.780000,,1,,,,
2026-05-02 14:38:27,no_attack,pre_attack,h2,original_sample,3,0.994000,814.200000,0.994000,814.200000,,1,,,,
2026-05-02 14:38:27,no_attack,pre_attack,h2,original_sample,4,1.005000,190.180000,1.005000,190.180000,,1,,,,
2026-05-02 14:38:27,no_attack,pre_attack,h2,original_sample,5,1.049000,752.660000,1.049000,752.660000,,1,,,,
2026-05-02 14:38:31,no_attack,pre_attack,h2,original_sample,1,1.046000,820.660000,1.046000,820.660000,,1,,,,
2026-05-02 14:38:31,no_attack,pre_attack,h2,original_sample,2,1.034000,269.980000,1.034000,269.980000,,1,,,,
2026-05-02 14:38:31,no_attack,pre_attack,h2,original_sample,3,0.998000,316.040000,0.998000,316.040000,,1,,,,
2026-05-02 14:38:31,no_attack,pre_attack,h2,original_sample,4,0.990000,199.240000,0.990000,199.240000,,1,,,,
2026-05-02 14:38:31,no_attack,pre_attack,h2,original_sample,5,0.987000,915.200000,0.987000,915.200000,,1,,,,
2026-05-02 14:38:35,no_attack,pre_attack,h2,original_sample,1,1.046000,820.660000,1.046000,820.660000,,1,,,,
2026-05-02 14:38:35,no_attack,pre_attack,h2,original_sample,2,1.034000,269.980000,1.034000,269.980000,,1,,,,
2026-05-02 14:38:35,no_attack,pre_attack,h2,original_sample,3,0.998000,316.040000,0.998000,316.040000,,1,,,,
2026-05-02 14:38:35,no_attack,pre_attack,h2,original_sample,4,0.990000,199.240000,0.990000,199.240000,,1,,,,
2026-05-02 14:38:35,no_attack,pre_attack,h2,original_sample,5,0.987000,915.200000,0.987000,915.200000,,1,,,,
2026-05-02 14:38:39,no_attack,pre_attack,h2,original_sample,1,0.976000,768.660000,0.976000,768.660000,,1,,,,
2026-05-02 14:38:39,no_attack,pre_attack,h2,original_sample,2,0.995000,477.360000,0.995000,477.360000,,1,,,,
2026-05-02 14:38:39,no_attack,pre_attack,h2,original_sample,3,1.045000,871.960000,1.045000,871.960000,,1,,,,
2026-05-02 14:38:39,no_attack,pre_attack,h2,original_sample,4,1.005000,696.640000,1.005000,696.640000,,1,,,,
2026-05-02 14:38:39,no_attack,pre_attack,h2,original_sample,5,0.965000,392.420000,0.965000,392.420000,,1,,,,
2026-05-02 14:38:43,no_attack,pre_attack,h2,original_sample,1,1.046000,567.720000,1.046000,567.720000,,1,,,,
2026-05-02 14:38:43,no_attack,pre_attack,h2,original_sample,2,1.004000,720.040000,1.004000,720.040000,,1,,,,
2026-05-02 14:38:43,no_attack,pre_attack,h2,original_sample,3,0.955000,625.860000,0.955000,625.860000,,1,,,,
2026-05-02 14:38:43,no_attack,pre_attack,h2,original_sample,4,1.000000,802.760000,1.000000,802.760000,,1,,,,
2026-05-02 14:38:43,no_attack,pre_attack,h2,original_sample,5,0.965000,916.820000,0.965000,916.820000,,1,,,,
2026-05-02 14:38:47,no_attack,pre_attack,h2,original_sample,1,0.958000,307.180000,0.958000,307.180000,,1,,,,
2026-05-02 14:38:47,no_attack,pre_attack,h2,original_sample,2,1.009000,661.300000,1.009000,661.300000,,1,,,,
2026-05-02 14:38:47,no_attack,pre_attack,h2,original_sample,3,0.973000,250.620000,0.973000,250.620000,,1,,,,
2026-05-02 14:38:47,no_attack,pre_attack,h2,original_sample,4,1.039000,327.560000,1.039000,327.560000,,1,,,,
2026-05-02 14:38:47,no_attack,pre_attack,h2,original_sample,5,1.009000,619.140000,1.009000,619.140000,,1,,,,
2026-05-02 14:38:52,no_attack,pre_attack,h2,original_sample,1,0.991000,602.620000,0.991000,602.620000,,1,,,,
2026-05-02 14:38:52,no_attack,pre_attack,h2,original_sample,2,1.002000,863.540000,1.002000,863.540000,,1,,,,
2026-05-02 14:38:52,no_attack,pre_attack,h2,original_sample,3,0.970000,720.140000,0.970000,720.140000,,1,,,,
2026-05-02 14:38:52,no_attack,pre_attack,h2,original_sample,4,0.973000,466.640000,0.973000,466.640000,,1,,,,
2026-05-02 14:38:52,no_attack,pre_attack,h2,original_sample,5,1.017000,374.940000,1.017000,374.940000,,1,,,,
2026-05-02 14:38:56,no_attack,pre_attack,h2,original_sample,1,0.981000,739.640000,0.981000,739.640000,,1,,,,
2026-05-02 14:38:56,no_attack,pre_attack,h2,original_sample,2,0.957000,524.540000,0.957000,524.540000,,1,,,,
2026-05-02 14:38:56,no_attack,pre_attack,h2,original_sample,3,1.049000,869.020000,1.049000,869.020000,,1,,,,
2026-05-02 14:38:56,no_attack,pre_attack,h2,original_sample,4,0.957000,329.180000,0.957000,329.180000,,1,,,,
2026-05-02 14:38:56,no_attack,pre_attack,h2,original_sample,5,0.976000,885.200000,0.976000,885.200000,,1,,,,
2026-05-02 14:39:00,no_attack,pre_attack,h2,original_sample,1,0.981000,739.640000,0.981000,739.640000,,1,,,,
2026-05-02 14:39:00,no_attack,pre_attack,h2,original_sample,2,0.957000,524.540000,0.957000,524.540000,,1,,,,
2026-05-02 14:39:00,no_attack,pre_attack,h2,original_sample,3,1.049000,869.020000,1.049000,869.020000,,1,,,,
2026-05-02 14:39:00,no_attack,pre_attack,h2,original_sample,4,0.957000,329.180000,0.957000,329.180000,,1,,,,
2026-05-02 14:39:00,no_attack,pre_attack,h2,original_sample,5,0.976000,885.200000,0.976000,885.200000,,1,,,,
2026-05-02 14:39:04,no_attack,pre_attack,h2,original_sample,1,1.038000,793.020000,1.038000,793.020000,,1,,,,
2026-05-02 14:39:04,no_attack,pre_attack,h2,original_sample,2,0.986000,276.480000,0.986000,276.480000,,1,,,,
2026-05-02 14:39:04,no_attack,pre_attack,h2,original_sample,3,1.033000,666.940000,1.033000,666.940000,,1,,,,
2026-05-02 14:39:04,no_attack,pre_attack,h2,original_sample,4,1.011000,895.580000,1.011000,895.580000,,1,,,,
2026-05-02 14:39:04,no_attack,pre_attack,h2,original_sample,5,1.015000,156.100000,1.015000,156.100000,,1,,,,
2026-05-02 14:39:08,no_attack,pre_attack,h2,original_sample,1,1.031000,369.200000,1.031000,369.200000,,1,,,,
2026-05-02 14:39:08,no_attack,pre_attack,h2,original_sample,2,1.016000,854.780000,1.016000,854.780000,,1,,,,
2026-05-02 14:39:08,no_attack,pre_attack,h2,original_sample,3,0.963000,249.720000,0.963000,249.720000,,1,,,,
2026-05-02 14:39:08,no_attack,pre_attack,h2,original_sample,4,0.960000,598.040000,0.960000,598.040000,,1,,,,
2026-05-02 14:39:08,no_attack,pre_attack,h2,original_sample,5,0.977000,628.200000,0.977000,628.200000,,1,,,,
2026-05-02 14:39:12,no_attack,pre_attack,h2,original_sample,1,1.021000,301.280000,1.021000,301.280000,,1,,,,
2026-05-02 14:39:12,no_attack,pre_attack,h2,original_sample,2,1.013000,349.220000,1.013000,349.220000,,1,,,,
2026-05-02 14:39:12,no_attack,pre_attack,h2,original_sample,3,0.998000,844.080000,0.998000,844.080000,,1,,,,
2026-05-02 14:39:12,no_attack,pre_attack,h2,original_sample,4,1.034000,215.480000,1.034000,215.480000,,1,,,,
2026-05-02 14:39:12,no_attack,pre_attack,h2,original_sample,5,0.992000,366.400000,0.992000,366.400000,,1,,,,
2026-05-02 14:39:16,no_attack,pre_attack,h2,original_sample,1,0.950000,779.440000,0.950000,779.440000,,1,,,,
2026-05-02 14:39:16,no_attack,pre_attack,h2,original_sample,2,1.013000,347.600000,1.013000,347.600000,,1,,,,
2026-05-02 14:39:16,no_attack,pre_attack,h2,original_sample,3,1.024000,559.840000,1.024000,559.840000,,1,,,,
2026-05-02 14:39:16,no_attack,pre_attack,h2,original_sample,4,0.992000,161.080000,0.992000,161.080000,,1,,,,
2026-05-02 14:39:16,no_attack,pre_attack,h2,original_sample,5,0.957000,862.800000,0.957000,862.800000,,1,,,,
2026-05-02 14:39:20,no_attack,pre_attack,h2,original_sample,1,0.950000,779.440000,0.950000,779.440000,,1,,,,
2026-05-02 14:39:20,no_attack,pre_attack,h2,original_sample,2,1.013000,347.600000,1.013000,347.600000,,1,,,,
2026-05-02 14:39:20,no_attack,pre_attack,h2,original_sample,3,1.024000,559.840000,1.024000,559.840000,,1,,,,
2026-05-02 14:39:20,no_attack,pre_attack,h2,original_sample,4,0.992000,161.080000,0.992000,161.080000,,1,,,,
2026-05-02 14:39:20,no_attack,pre_attack,h2,original_sample,5,0.957000,862.800000,0.957000,862.800000,,1,,,,
2026-05-02 14:39:24,no_attack,pre_attack,h2,original_sample,1,1.040000,546.620000,1.040000,546.620000,,1,,,,
2026-05-02 14:39:24,no_attack,pre_attack,h2,original_sample,2,1.033000,577.540000,1.033000,577.540000,,1,,,,
2026-05-02 14:39:24,no_attack,pre_attack,h2,original_sample,3,0.964000,258.860000,0.964000,258.860000,,1,,,,
2026-05-02 14:39:24,no_attack,pre_attack,h2,original_sample,4,0.980000,854.660000,0.980000,854.660000,,1,,,,
2026-05-02 14:39:24,no_attack,pre_attack,h2,original_sample,5,1.029000,785.800000,1.029000,785.800000,,1,,,,
2026-05-02 14:39:28,no_attack,pre_attack,h2,original_sample,1,1.039000,300.780000,1.039000,300.780000,,1,,,,
2026-05-02 14:39:28,no_attack,pre_attack,h2,original_sample,2,0.974000,236.880000,0.974000,236.880000,,1,,,,
2026-05-02 14:39:28,no_attack,pre_attack,h2,original_sample,3,1.028000,804.400000,1.028000,804.400000,,1,,,,
2026-05-02 14:39:28,no_attack,pre_attack,h2,original_sample,4,0.990000,631.880000,0.990000,631.880000,,1,,,,
2026-05-02 14:39:28,no_attack,pre_attack,h2,original_sample,5,0.965000,892.680000,0.965000,892.680000,,1,,,,
2026-05-02 14:39:32,no_attack,pre_attack,h2,original_sample,1,1.036000,865.620000,1.036000,865.620000,,1,,,,
2026-05-02 14:39:32,no_attack,pre_attack,h2,original_sample,2,1.031000,800.000000,1.031000,800.000000,,1,,,,
2026-05-02 14:39:32,no_attack,pre_attack,h2,original_sample,3,0.952000,750.020000,0.952000,750.020000,,1,,,,
2026-05-02 14:39:32,no_attack,pre_attack,h2,original_sample,4,0.983000,877.280000,0.983000,877.280000,,1,,,,
2026-05-02 14:39:32,no_attack,pre_attack,h2,original_sample,5,1.030000,787.820000,1.030000,787.820000,,1,,,,
2026-05-02 14:39:36,no_attack,pre_attack,h2,original_sample,1,1.031000,345.320000,1.031000,345.320000,,1,,,,
2026-05-02 14:39:36,no_attack,pre_attack,h2,original_sample,2,1.028000,228.440000,1.028000,228.440000,,1,,,,
2026-05-02 14:39:36,no_attack,pre_attack,h2,original_sample,3,1.037000,778.480000,1.037000,778.480000,,1,,,,
2026-05-02 14:39:36,no_attack,pre_attack,h2,original_sample,4,0.972000,797.560000,0.972000,797.560000,,1,,,,
2026-05-02 14:39:36,no_attack,pre_attack,h2,original_sample,5,0.996000,386.880000,0.996000,386.880000,,1,,,,
2026-05-02 14:39:40,no_attack,pre_attack,h2,original_sample,1,1.031000,345.320000,1.031000,345.320000,,1,,,,
2026-05-02 14:39:40,no_attack,pre_attack,h2,original_sample,2,1.028000,228.440000,1.028000,228.440000,,1,,,,
2026-05-02 14:39:40,no_attack,pre_attack,h2,original_sample,3,1.037000,778.480000,1.037000,778.480000,,1,,,,
2026-05-02 14:39:40,no_attack,pre_attack,h2,original_sample,4,0.972000,797.560000,0.972000,797.560000,,1,,,,
2026-05-02 14:39:40,no_attack,pre_attack,h2,original_sample,5,0.996000,386.880000,0.996000,386.880000,,1,,,,
2026-05-02 14:39:44,no_attack,pre_attack,h2,original_sample,1,1.029000,316.800000,1.029000,316.800000,,1,,,,
2026-05-02 14:39:44,no_attack,pre_attack,h2,original_sample,2,0.952000,314.860000,0.952000,314.860000,,1,,,,
2026-05-02 14:39:44,no_attack,pre_attack,h2,original_sample,3,0.982000,826.040000,0.982000,826.040000,,1,,,,
2026-05-02 14:39:44,no_attack,pre_attack,h2,original_sample,4,1.046000,349.160000,1.046000,349.160000,,1,,,,
2026-05-02 14:39:44,no_attack,pre_attack,h2,original_sample,5,1.014000,451.020000,1.014000,451.020000,,1,,,,
2026-05-02 14:39:48,no_attack,pre_attack,h2,original_sample,1,1.048000,535.780000,1.048000,535.780000,,1,,,,
2026-05-02 14:39:48,no_attack,pre_attack,h2,original_sample,2,1.043000,230.400000,1.043000,230.400000,,1,,,,
2026-05-02 14:39:48,no_attack,pre_attack,h2,original_sample,3,1.047000,275.780000,1.047000,275.780000,,1,,,,
2026-05-02 14:39:48,no_attack,pre_attack,h2,original_sample,4,1.046000,339.340000,1.046000,339.340000,,1,,,,
2026-05-02 14:39:48,no_attack,pre_attack,h2,original_sample,5,0.960000,503.740000,0.960000,503.740000,,1,,,,
2026-05-02 14:39:52,no_attack,pre_attack,h2,original_sample,1,1.022000,383.060000,1.022000,383.060000,,1,,,,
2026-05-02 14:39:52,no_attack,pre_attack,h2,original_sample,2,1.010000,536.940000,1.010000,536.940000,,1,,,,
2026-05-02 14:39:52,no_attack,pre_attack,h2,original_sample,3,0.988000,599.240000,0.988000,599.240000,,1,,,,
2026-05-02 14:39:52,no_attack,pre_attack,h2,original_sample,4,0.975000,710.620000,0.975000,710.620000,,1,,,,
2026-05-02 14:39:52,no_attack,pre_attack,h2,original_sample,5,0.950000,903.580000,0.950000,903.580000,,1,,,,
2026-05-02 14:39:56,no_attack,pre_attack,h2,original_sample,1,1.003000,698.620000,1.003000,698.620000,,1,,,,
2026-05-02 14:39:56,no_attack,pre_attack,h2,original_sample,2,1.024000,648.400000,1.024000,648.400000,,1,,,,
